,WS_18027,WS_18425,WS_18023,WS_18809,WS_18811,WS_18024,WS_17233,WS_18808,WS_17234,WS_17227,WS_18426,WS_18026,WS_18025,WS_19124,WS_18427,WS_18428,WS_17232,WS_17381,WS_19125,WS_18429,WS_18596,WS_17860,WS_17881,WS_18810,WS_17850,WS_18430,WS_18047,WS_18610,WS_18013,WS_17895,WS_17310,WS_17477,WS_18837,WS_18838,WS_19154,WS_17970,WS_19151,WS_18008,WS_18307,WS_18016,WS_17952,WS_18305,WS_18618,WS_17375,WS_17474,WS_18996,WS_17975,WS_17974,WS_19153,WS_18012,WS_18611,WS_17927,WS_18619,WS_17380,WS_17473,WS_18009,WS_18010,WS_18614,WS_18648,WS_18613,WS_17475,WS_17953,WS_19152,WS_18955,WS_17304,WS_17476,WS_17926,WS_19150,WS_18015,WS_18609,WS_18617,WS_18615,WS_18840,WS_17951,WS_19156,WS_18612,WS_17954,WS_18839,WS_18011,WS_17917,WS_17302,WS_17300,WS_17393,WS_18306,WS_17915,WS_18014,WS_17626,WS_17465,WS_19063,WS_19060,WS_18233,WS_18231,WS_17463,WS_18573,WS_19246,WS_19064,WS_19062,WS_17569,WS_18570,WS_18229,WS_18978,WS_18232,WS_18571,WS_17714,WS_18572,WS_17775,WS_19366,WS_17037,WS_17038,WS_17464,WS_18574,WS_19247,WS_18936,WS_18230,WS_18575,WS_19061
RL_IOGMO,39.30344,67.11562,26.97948,13.65628,40.30268,26.89621,62.86885,51.6274,1.83194,3.08099,20.73423,14.82206,57.12322,25.8137,10.99164,13.40647,44.63272,48.04679,48.62968,44.88253,60.45402,36.6388,38.22093,32.64184,21.90001,24.06503,305.26782,299.27238,308.51535,243.64802,333.24654,330.99825,352.56518,306.68341,325.5857,218.41721,207.42557,207.50884,220.41569,222.49744,185.60883,198.59895,177.19856,224.16284,225.07881,222.99706,364.88914,366.22146,369.05264,326.33513,347.06936,289.36325,277.20583,203.84496,204.51112,177.3651,200.84724,194.51872,177.3651,181.44533,234.40505,234.8214,223.74649,226.99402,227.07729,227.74345,189.93887,189.35598,210.00694,181.11225,176.69894,173.2016,208.25827,229.57539,243.64802,214.08717,287.03169,301.52067,258.71989,270.21115,230.40809,237.73585,259.88567,258.88643,257.88719,241.14992,906.72703,938.78598,922.13198,929.79282,931.62476,882.74527,898.73311,898.56657,947.94568,955.77306,951.52629,959.52021,950.9434,894.48634,889.65668,957.93808,940.70119,905.39471,905.31144,959.10386,914.3046,919.96696,921.13274,919.13426,949.19473,877.91561,877.49926,879.83082,893.32056,918.88445
RL_MFICP,80.10574,110.58256,60.70383,47.13082,74.1103,65.36695,40.96884,38.55401,41.80154,45.13234,22.89925,29.1445,99.84073,47.96352,36.22245,56.95668,4.57985,5.57909,10.07567,88.43274,103.17153,80.10574,12.4905,30.56009,65.45022,67.53197,347.2359,341.82335,349.81727,284.20051,373.54922,371.21766,392.45151,347.06936,366.13819,250.55943,240.56703,248.81076,261.4678,262.63358,221.99782,233.90543,211.17272,257.80392,258.63662,257.05449,404.60893,405.85798,409.35532,367.63705,388.53782,331.33133,319.59026,233.23927,233.82216,205.76017,231.90695,227.49364,208.75789,212.58831,272.20963,272.45944,261.38453,266.88035,266.54727,267.21343,229.90847,227.99326,249.89327,222.66398,214.42025,212.58831,247.06209,264.54879,278.37161,250.72597,327.66745,342.65605,300.6047,311.01345,270.29442,278.03853,299.52219,299.85527,298.27314,282.61838,948.11222,980.50425,964.18333,971.59436,973.25976,924.04719,940.03503,939.86849,989.91376,997.90768,993.57764,1001.57156,992.82821,936.12134,931.20841,999.73962,982.586,947.27952,946.94644,1000.73886,955.77306,961.51869,962.68447,960.68599,990.913,919.3008,919.05099,921.54909,934.70575,960.68599
RL_S7SGW,82.52057,110.99891,63.95136,49.87873,77.60764,68.03159,46.79774,44.54945,42.96732,46.54793,24.1483,29.89393,101.5894,51.96048,38.55401,58.12246,1.49886,4.41331,15.57149,89.18217,103.17153,80.7719,18.06959,35.72283,66.28292,68.78102,349.56746,343.82183,352.31537,286.94842,376.46367,374.13211,395.44923,349.90054,368.8861,254.97274,244.8138,251.30886,264.04917,265.46476,225.6617,237.81912,215.25295,261.96742,262.80012,261.13472,407.68992,408.93897,412.1865,370.21842,391.03592,333.57962,321.67201,237.98566,238.48528,210.50656,236.40353,231.74041,213.1712,217.00162,275.70697,275.95678,264.88187,269.87807,269.62826,270.29442,232.82292,231.15752,252.80772,225.07881,217.83432,215.6693,250.22635,268.46248,282.36857,254.38985,330.41536,345.23742,302.85299,313.67809,273.29214,280.86971,302.51991,302.51991,301.10432,285.11648,947.02971,979.50501,963.26736,970.67839,972.26052,922.88141,938.86925,938.70271,988.99779,997.15825,992.82821,1000.82213,991.91224,935.03883,930.20917,998.82365,981.67003,946.36355,945.9472,999.73962,954.69055,960.43618,961.60196,959.60348,989.99703,918.21829,918.05175,920.54985,933.62324,959.68675
RL_SKTCM,81.10498,111.41526,61.70307,48.04679,75.10954,66.36619,41.21865,39.1369,42.71751,46.04831,23.73195,29.9772,100.7567,48.87949,37.13842,57.87265,4.1635,4.66312,10.07567,89.26544,104.00423,81.02171,13.3232,31.47606,66.28292,68.44794,348.23514,342.82259,350.73324,285.11648,374.54846,372.2169,393.45075,347.98533,367.05416,251.4754,241.56627,249.81,262.38377,263.54955,222.99706,234.90467,212.08869,258.80316,259.63586,257.97046,405.60817,406.77395,410.27129,368.63629,389.53706,332.33057,320.5895,234.15524,234.73813,206.67614,232.82292,228.49288,209.67386,213.50428,273.20887,273.45868,262.38377,267.87959,267.54651,268.21267,230.90771,228.90923,250.89251,223.66322,215.33622,213.50428,247.97806,265.46476,279.28758,251.72521,328.58342,343.65529,301.52067,311.92942,271.29366,278.9545,300.43816,300.77124,299.27238,283.61762,948.86165,981.25368,964.93276,972.34379,974.00919,924.79662,940.78446,940.53465,990.66319,998.65711,994.41034,1002.40426,993.57764,936.7875,931.95784,1000.48905,983.33543,948.02895,947.69587,1001.48829,956.52249,962.18485,963.4339,961.35215,991.66243,920.05023,919.80042,922.29852,935.45518,961.43542
RL_L?HMP,85.35175,125.23808,62.95212,57.4563,71.27912,71.11258,2.08175,13.73955,62.70231,63.61828,51.37759,56.37379,106.66887,48.13006,53.2928,74.1103,47.4639,46.29812,33.55781,103.17153,121.40766,96.42666,34.22397,31.72587,83.02019,82.35403,343.23894,340.15795,343.73856,277.03929,364.55606,362.30777,382.54238,338.49255,357.72792,229.90847,221.4982,244.39745,255.97198,254.8062,208.00846,218.00086,193.85256,238.9849,239.73433,238.81836,394.03364,395.03288,400.02908,361.30853,382.62565,327.58418,317.59178,209.92367,210.17348,182.02822,210.42329,208.50808,188.1902,191.68754,259.55259,259.55259,248.56095,258.47008,257.13776,257.80392,222.49744,217.75105,241.89935,219.49972,202.92899,204.17804,236.57007,247.3119,260.6351,236.40353,319.92334,336.32753,296.77428,304.10204,261.80088,270.12788,289.7796,293.44348,290.52903,277.87199,966.09854,997.82441,980.42098,988.49817,990.66319,942.36659,958.4377,958.18789,1006.40122,1013.64571,1009.48221,1017.47613,1009.48221,953.60804,948.77838,1016.64343,999.15673,964.01679,964.2666,1017.97575,973.59284,979.2552,980.33771,978.4225,1008.06662,937.28712,936.70423,938.86925,952.77534,977.75634
RL_SKG?K,81.27152,111.49853,61.86961,48.2966,75.35935,66.53273,41.55173,39.46998,42.80078,46.13158,23.89849,30.06047,100.92324,49.1293,37.30496,57.95592,3.83042,4.41331,10.32548,89.43198,104.0875,81.10498,13.65628,31.80914,66.44946,68.61448,348.40168,342.98913,350.98305,285.36629,374.715,372.46671,393.70056,348.23514,367.30397,251.80848,241.81608,249.97654,262.63358,263.79936,223.24687,235.15448,212.3385,259.05297,259.88567,258.22027,405.85798,407.02376,410.5211,368.80283,389.7036,332.49711,320.75604,234.48832,234.98794,206.92595,233.156,228.74269,209.92367,213.75409,273.45868,273.70849,262.55031,268.1294,267.79632,268.37921,231.15752,229.15904,251.14232,223.82976,215.58603,213.75409,248.22787,265.71457,279.62066,251.97502,328.83323,343.82183,301.68721,312.17923,271.54347,279.20431,300.68797,301.02105,299.52219,283.78416,948.86165,981.25368,964.93276,972.34379,974.00919,924.79662,940.78446,940.53465,990.66319,998.74038,994.41034,1002.40426,993.57764,936.87077,931.95784,1000.48905,983.33543,948.02895,947.77914,1001.48829,956.52249,962.26812,963.4339,961.43542,991.7457,920.05023,919.80042,922.29852,935.45518,961.43542
RL_IKSSJ,74.943,114.57952,52.4601,46.79774,61.36999,60.53729,9.82586,3.3308,52.37683,53.04299,42.38443,46.88101,96.26012,37.4715,42.96732,63.45174,42.63424,42.21789,29.89393,92.4297,110.66583,85.7681,27.31256,21.31712,72.27836,71.6122,334.66213,331.16479,335.49483,268.87883,356.81195,354.56366,374.96481,330.66517,349.81727,224.49592,215.6693,235.73737,247.47844,246.64574,201.01378,211.42253,187.44077,233.07273,233.90543,232.73965,386.62261,387.62185,392.36824,353.14807,374.38192,318.9241,308.68189,205.17728,205.51036,177.28183,205.17728,202.59591,182.61111,186.19172,252.39137,252.39137,241.39973,250.47616,249.31038,249.97654,214.25371,210.00694,233.73889,210.58983,195.35142,196.01758,228.90923,241.06665,254.55639,229.49212,311.92942,328.0838,288.1142,295.85831,253.80696,262.05069,282.03549,285.11648,282.45184,269.29518,955.52325,987.16585,969.92896,977.92288,980.0879,931.70803,947.77914,947.52933,995.82593,1003.07042,998.99019,1006.98411,998.90692,943.03275,938.20309,1006.06814,988.66471,953.4415,953.69131,1007.40046,963.01755,968.59664,969.76242,967.84721,997.49133,926.71183,926.12894,928.21069,942.20005,967.18105
RL_Z7N?H,82.4373,110.7491,64.03463,49.87873,77.69091,68.03159,47.4639,45.04907,42.80078,46.38139,24.06503,29.72739,101.50613,52.12702,38.47074,57.87265,2.08175,4.9962,16.15438,88.93236,102.92172,80.52209,18.48594,36.05591,66.03311,68.61448,349.40092,343.73856,352.2321,286.86515,376.3804,374.13211,395.44923,349.90054,368.8861,255.13928,244.98034,251.22559,263.9659,265.46476,225.74497,237.90239,215.33622,262.13396,262.96666,261.30126,407.68992,408.93897,412.1865,370.13515,390.95265,333.49635,321.50547,238.1522,238.73509,210.75637,236.57007,231.90695,213.33774,217.16816,275.70697,276.04005,264.88187,269.87807,269.62826,270.29442,232.82292,231.24079,252.80772,224.99554,217.83432,215.58603,250.22635,268.62902,282.53511,254.47312,330.33209,345.15415,302.76972,313.67809,273.20887,280.86971,302.51991,302.43664,301.10432,285.03321,946.61336,979.00539,962.93428,970.26204,971.84417,922.46506,938.4529,938.20309,988.58144,996.7419,992.41186,1000.40578,991.49589,934.62248,929.79282,998.4073,981.25368,945.9472,945.53085,999.32327,954.2742,960.01983,961.18561,959.18713,989.58068,917.80194,917.6354,920.1335,933.20689,959.2704
RL_[KI?K,82.52057,110.83237,64.1179,49.962,77.85745,68.11486,47.54717,45.21561,42.88405,46.54793,24.1483,29.81066,101.5894,52.21029,38.55401,57.95592,2.16502,4.9962,16.32092,89.01563,102.92172,80.60536,18.65248,36.13918,66.11638,68.69775,349.48419,343.82183,352.39864,287.03169,376.46367,374.21538,395.5325,349.98381,368.96937,255.22255,245.06361,251.30886,264.04917,265.54803,225.91151,238.06893,215.50276,262.3005,263.1332,261.38453,407.77319,409.02224,412.26977,370.21842,391.03592,333.57962,321.58874,238.31874,238.81836,210.83964,236.73661,232.07349,213.50428,217.3347,275.87351,276.12332,265.04841,269.96134,269.71153,270.37769,232.90619,231.32406,252.89099,225.07881,218.00086,215.75257,250.39289,268.71229,282.61838,254.63966,330.41536,345.32069,302.85299,313.76136,273.37541,280.95298,302.60318,302.51991,301.18759,285.11648,946.61336,979.08866,962.93428,970.26204,971.84417,922.46506,938.4529,938.28636,988.58144,996.7419,992.41186,1000.40578,991.49589,934.62248,929.79282,998.4073,981.25368,946.03047,945.61412,999.32327,954.35747,960.01983,961.18561,959.18713,989.58068,917.80194,917.6354,920.1335,933.20689,959.2704
RL_I:VF>,39.80306,67.11562,27.72891,14.48898,40.96884,27.4791,63.36847,52.12702,2.08175,3.83042,20.65096,14.65552,57.37303,26.56313,11.49126,13.57301,44.54945,47.96352,48.71295,44.88253,60.37075,36.6388,38.3042,33.14146,21.90001,24.23157,305.6009,299.60546,308.84843,243.9811,333.66289,331.33133,352.98153,307.09976,326.00205,219.08337,208.00846,207.84192,220.74877,222.83052,186.10845,199.18184,177.86472,224.74573,225.6617,223.57995,365.30549,366.63781,369.46899,326.66821,347.40244,289.69633,277.45564,204.51112,205.26055,178.03126,201.5134,195.10161,178.03126,182.11149,234.90467,235.32102,224.24611,227.41037,227.57691,228.1598,190.35522,189.77233,210.42329,181.44533,177.19856,173.70122,208.75789,230.15828,244.14764,214.67006,287.36477,301.85375,259.05297,270.54423,230.82444,238.1522,260.30202,259.30278,258.30354,241.483,906.47722,938.61944,922.04871,929.62628,931.45822,882.49546,898.56657,898.31676,947.77914,955.60652,951.35975,959.35367,950.77686,894.3198,889.49014,957.77154,940.53465,905.22817,905.1449,958.93732,914.13806,919.80042,920.9662,918.96772,949.02819,877.6658,877.33272,879.66428,893.15402,918.71791
RL_IKSK>,72.77798,112.99739,50.37835,45.88177,58.62208,58.62208,12.40723,2.91445,52.4601,52.87645,43.96656,48.04679,94.01183,35.72283,43.05059,62.78558,46.04831,45.7985,33.72435,91.01411,109.50005,84.60232,30.22701,21.56693,71.52893,70.52969,331.16479,327.83399,331.91422,265.21495,353.0648,350.81651,371.13439,326.91802,346.07012,220.33242,211.58907,232.24003,243.89783,242.98186,197.10009,207.42557,183.44381,228.9925,229.8252,228.65942,382.79219,383.79143,388.53782,349.48419,370.80131,315.51003,305.35109,200.93051,201.26359,173.03506,201.01378,198.51568,178.44761,182.02822,248.47768,248.47768,237.48604,246.81228,245.6465,246.22939,210.6731,206.25979,230.15828,207.25903,191.521,192.3537,225.16208,236.98642,250.47616,225.57843,308.26554,324.50319,284.70013,292.2777,250.14308,258.38681,278.28834,281.53587,278.78796,265.79784,953.60804,985.25064,967.84721,975.9244,978.17269,929.87609,945.9472,945.69739,993.82745,1000.98867,996.90844,1004.90236,996.90844,941.11754,936.28788,1004.15293,986.66623,951.44302,951.7761,1005.48525,961.10234,966.68143,967.84721,965.932,995.57612,924.79662,924.21373,926.29548,940.28484,965.18257
RL_L7GJL,81.10498,113.08066,60.7871,47.96352,73.94376,66.11638,35.72283,34.22397,44.04983,47.13082,25.56389,31.97568,101.17305,47.29736,37.55477,59.1217,9.65932,8.90989,4.66312,90.68103,106.08598,82.52057,10.40875,28.56161,67.86505,69.61372,347.98533,342.90586,350.31689,284.45032,373.71576,371.3842,392.45151,347.2359,366.30473,249.06057,239.23471,249.39365,261.88415,262.71685,221.33166,232.98946,210.00694,256.55487,257.38757,255.80544,404.52566,405.77471,409.43859,368.13667,389.12071,332.08076,320.5895,231.32406,231.82368,203.76169,230.24155,226.16132,207.17576,210.92291,271.79328,272.04309,260.88491,266.96362,266.54727,267.13016,230.07501,227.74345,250.05981,223.41341,214.0039,212.58831,246.81228,263.46628,277.2891,250.05981,327.91726,343.15567,301.27086,311.34653,270.37769,278.20507,299.43892,300.18835,298.52295,283.20127,951.60956,983.91832,967.43086,975.00843,976.7571,927.54453,943.53237,943.36583,993.24456,1001.15521,996.90844,1004.90236,996.15901,939.53541,934.70575,1003.15369,985.9168,950.61032,950.36051,1004.15293,959.2704,964.93276,966.09854,964.10006,994.32707,922.79814,922.54833,924.96316,938.28636,964.01679
RL_IGV?P,87.51677,127.31983,65.03387,59.37151,73.52741,73.19433,3.08099,15.8213,64.28444,65.28368,52.54337,57.70611,108.75062,50.12854,54.9582,75.94224,47.54717,46.21485,33.64108,105.17001,123.32287,98.42514,34.9734,33.47454,84.85213,84.26924,345.48723,342.40624,345.98685,279.20431,366.80435,364.47279,384.7074,340.74084,359.89294,231.90695,223.57995,246.64574,258.137,256.97122,210.17348,220.08261,195.93431,240.98338,241.73281,240.81684,396.19866,397.1979,402.1941,363.55682,384.87394,329.83247,319.84007,211.75561,212.00542,183.94343,212.42177,210.58983,190.18868,193.68602,261.71761,261.71761,250.72597,260.6351,259.38605,259.96894,224.74573,219.91607,244.06437,221.74801,205.09401,206.34306,238.81836,249.31038,262.71685,238.48528,322.17163,338.57582,299.02257,306.26706,263.9659,272.2929,291.94462,295.6085,292.77732,280.03701,968.18029,999.90616,982.50273,990.57992,992.74494,944.36507,960.51945,960.26964,1008.48297,1015.72746,1011.64723,1019.64115,1011.56396,955.68979,950.86013,1018.72518,1001.32175,966.09854,966.34835,1020.14077,975.67459,981.25368,982.41946,980.50425,1010.14837,939.36887,938.78598,940.951,954.85709,979.83809
RL_IKSKL,80.68863,120.7415,58.289,53.20953,66.44946,66.44946,5.07947,9.24297,59.03843,59.70459,48.71295,53.45934,101.83921,43.46694,49.62892,70.03007,47.04755,46.21485,33.64108,98.67495,117.07762,92.09662,32.72511,27.97872,78.85669,78.02399,338.49255,335.32829,339.07544,272.37617,359.97621,357.64465,377.96253,333.9127,353.0648,225.91151,217.3347,239.65106,251.14232,250.05981,203.59515,213.67082,189.52252,234.8214,235.57083,234.57159,389.53706,390.45303,395.36596,356.64541,377.96253,322.83779,312.84539,206.00998,206.34306,178.1978,206.42633,204.34458,184.10997,187.60731,255.05601,255.05601,244.06437,253.80696,252.55791,253.1408,217.83432,213.08793,237.15296,214.67006,198.34914,199.51492,231.99022,242.98186,256.38833,231.99022,315.26022,331.66441,292.02789,299.35565,257.13776,265.46476,285.11648,288.69709,285.86591,273.04233,961.43542,993.16129,975.75786,983.83505,986.00007,937.70347,953.77458,953.52477,1001.65483,1008.89932,1004.81909,1012.81301,1004.81909,948.94492,944.11526,1011.98031,994.49361,959.2704,959.60348,1013.31263,968.92972,974.59208,975.67459,973.75938,1003.4035,932.624,932.04111,934.20613,948.11222,973.09322
RL_L?N?S,86.85061,125.98751,64.36771,57.62284,73.52741,72.27836,3.91369,15.48822,61.70307,62.95212,48.96276,54.37531,108.16773,49.21257,52.4601,73.86049,42.96732,41.55173,28.89469,103.67115,121.5742,96.67647,30.89317,31.30952,82.85365,82.52057,346.65301,343.23894,347.31917,280.70317,368.46975,366.13819,386.53934,342.32297,361.47507,234.73813,226.16132,247.72825,259.38605,258.47008,212.25523,222.41417,198.26587,243.64802,244.39745,243.39821,398.11387,399.11311,403.94277,364.97241,386.20626,330.91498,320.75604,214.8366,215.16968,187.02442,215.25295,213.1712,192.93659,196.43393,263.71609,263.71609,252.72445,262.21723,261.05145,261.63434,226.07805,221.58147,245.56323,222.66398,206.92595,207.84192,240.48376,251.80848,265.21495,240.6503,323.67049,339.99141,300.10508,307.68265,265.54803,273.79176,293.61002,297.02409,294.27618,281.20279,967.01451,998.82365,981.58676,989.58068,991.7457,943.19929,959.2704,959.02059,1007.48373,1014.89476,1010.73126,1018.72518,1010.56472,954.60728,949.77762,1017.72594,1000.32251,965.0993,965.26584,1019.05826,974.59208,980.17117,981.33695,979.42174,1009.14913,938.20309,937.70347,939.86849,953.69131,978.75558
RL_IOEGK,40.8023,68.53121,28.06199,14.32244,41.46846,28.22853,62.03615,50.96124,0.8327,4.24677,19.31864,13.3232,58.62208,26.06351,10.24221,14.90533,43.21713,46.6312,47.29736,46.29812,61.78634,38.05439,36.88861,31.89241,23.3156,25.56389,306.76668,300.85451,310.01421,245.06361,334.7454,332.49711,354.06404,308.18227,327.08456,219.74953,208.75789,209.0077,221.91455,223.91303,187.02442,200.01454,178.53088,225.49516,226.41113,224.32938,366.388,367.72032,370.5515,327.83399,348.56822,290.86211,278.70469,205.01074,205.76017,178.53088,202.09629,195.85104,178.69742,182.69438,235.82064,236.23699,225.16208,228.49288,228.57615,229.24231,191.43773,190.77157,211.42253,182.61111,178.11453,174.70046,209.67386,230.99098,244.98034,215.50276,288.53055,303.01953,260.21875,271.71001,231.90695,239.23471,261.38453,260.38529,259.38605,242.64878,907.89281,940.03503,923.4643,931.04187,932.87381,883.91105,899.98216,899.73235,949.19473,957.02211,952.77534,960.76926,952.19245,895.73539,890.90573,959.18713,941.95024,906.72703,906.56049,960.35291,915.55365,921.21601,922.38179,920.38331,950.44378,879.08139,878.74831,881.07987,894.56961,920.1335
RL_SKTEO,81.52133,111.66507,62.11942,48.46314,75.60916,66.78254,41.71827,39.63652,42.96732,46.29812,23.98176,30.22701,101.08978,49.37911,37.4715,58.12246,3.66388,4.1635,10.49202,89.51525,104.25404,81.27152,13.82282,31.97568,66.616,68.78102,348.56822,343.15567,351.14959,285.53283,374.96481,372.63325,393.8671,348.40168,367.47051,252.05829,242.06589,250.22635,262.80012,263.9659,223.41341,235.40429,212.58831,259.30278,260.13548,258.47008,406.02452,407.27357,410.68764,368.96937,389.95341,332.66365,320.92258,234.73813,235.23775,207.17576,233.32254,228.9925,210.17348,214.0039,273.70849,273.9583,262.80012,268.29594,267.96286,268.62902,231.32406,229.40885,251.30886,224.07957,215.83584,214.0039,248.39441,265.96438,279.7872,252.14156,328.99977,344.07164,301.93702,312.34577,271.71001,279.37085,300.85451,301.18759,299.68873,283.9507,948.94492,981.33695,965.01603,972.51033,974.17573,924.87989,940.86773,940.70119,990.74646,998.82365,994.49361,1002.48753,993.74418,936.95404,932.12438,1000.65559,983.4187,948.19549,947.86241,1001.65483,956.68903,962.35139,963.51717,961.51869,991.82897,920.1335,919.96696,922.38179,935.62172,961.51869
RL_SKZRS,25.73043,21.48366,43.38367,47.29736,43.38367,34.89013,103.42134,90.7643,47.54717,44.63272,66.36619,60.20421,21.06731,56.70687,54.87493,32.55857,90.01487,93.51221,94.17837,1.49886,17.65324,9.1597,83.51981,73.77722,23.81522,22.56617,263.21647,256.22179,267.54651,204.26131,293.77656,291.52827,313.51155,267.2967,285.86591,192.68678,180.44609,167.03962,180.36282,184.0267,154.29931,168.62175,150.30235,196.10085,197.01682,194.26891,326.25186,327.66745,329.49939,285.36629,305.68417,247.3119,234.32178,182.44457,183.44381,158.62935,177.19856,168.28867,154.38258,158.54608,199.68146,200.26435,189.52252,189.0229,189.77233,190.43849,152.21756,154.0495,172.11909,140.55976,143.30767,137.14569,172.45217,199.51492,213.42101,181.69514,247.22863,260.71837,217.00162,230.24155,192.3537,199.0153,222.08109,218.75029,218.66702,200.26435,862.42739,894.3198,877.41599,885.1601,887.15858,838.5289,854.60001,854.3502,903.22969,910.89053,906.64376,914.63768,906.31068,850.10343,845.1905,913.38863,895.9852,860.76199,860.84526,914.55441,869.92169,875.58405,876.74983,874.83462,904.64528,833.61597,833.11635,835.36464,849.10419,874.335
